Time,Input_I,LIF_V,Izh_V,LIF_Spike,Izh_Spike
150.3000,20.0000,-57.0292,-67.4455,0,0
150.4000,20.0000,-56.3887,-67.3707,0,0
150.5000,20.0000,-55.7609,-67.2954,0,0
150.6000,20.0000,-55.1457,-67.2195,0,0
150.7000,20.0000,-54.5428,-67.1430,0,0
150.8000,20.0000,-53.9519,-67.0659,0,0
150.9000,20.0000,-53.3729,-66.9882,0,0
151.0000,20.0000,-52.8054,-66.9098,0,0
151.1000,20.0000,-52.2493,-66.8309,0,0
151.2000,20.0000,-51.7043,-66.7512,0,0
151.3000,20.0000,-51.1702,-66.6709,0,0
151.4000,20.0000,-50.6468,-66.5899,0,0
151.5000,20.0000,-50.1339,-66.5081,0,0
151.6000,20.0000,30.0000,-66.4256,1,0
151.7000,20.0000,-64.2000,-66.3424,0,0
151.8000,20.0000,-63.4160,-66.2584,0,0
151.9000,20.0000,-62.6477,-66.1736,0,0
152.0000,20.0000,-61.8947,-66.0879,0,0
152.1000,20.0000,-61.1568,-66.0015,0,0
152.2000,20.0000,-60.4337,-65.9141,0,0
152.3000,20.0000,-59.7250,-65.8259,0,0
152.4000,20.0000,-59.0305,-65.7367,0,0
152.5000,20.0000,-58.3499,-65.6466,0,0
152.6000,20.0000,-57.6829,-65.5555,0,0
152.7000,20.0000,-57.0292,-65.4633,0,0
152.8000,20.0000,-56.3887,-65.3702,0,0
152.9000,20.0000,-55.7609,-65.2759,0,0
153.0000,20.0000,-55.1457,-65.1806,0,0
153.1000,20.0000,-54.5428,-65.0840,0,0
153.2000,20.0000,-53.9519,-64.9864,0,0
153.3000,20.0000,-53.3729,-64.8874,0,0
153.4000,20.0000,-52.8054,-64.7872,0,0
153.5000,20.0000,-52.2493,-64.6857,0,0
153.6000,20.0000,-51.7043,-64.5828,0,0
153.7000,20.0000,-51.1702,-64.4785,0,0
153.8000,20.0000,-50.6468,-64.3728,0,0
153.9000,20.0000,-50.1339,-64.2655,0,0
154.0000,20.0000,30.0000,-64.1566,1,0
154.1000,20.0000,-64.2000,-64.0461,0,0
154.2000,20.0000,-63.4160,-63.9339,0,0
154.3000,20.0000,-62.6477,-63.8200,0,0
154.4000,20.0000,-61.8947,-63.7042,0,0
154.5000,20.0000,-61.1568,-63.5865,0,0
154.6000,20.0000,-60.4337,-63.4667,0,0
154.7000,20.0000,-59.7250,-63.3449,0,0
154.8000,20.0000,-59.0305,-63.2210,0,0
154.9000,20.0000,-58.3499,-63.0947,0,0
155.0000,20.0000,-57.6829,-62.9661,0,0
155.1000,20.0000,-57.0292,-62.8351,0,0
155.2000,20.0000,-56.3887,-62.7014,0,0
155.3000,20.0000,-55.7609,-62.5650,0,0
155.4000,20.0000,-55.1457,-62.4258,0,0
155.5000,20.0000,-54.5428,-62.2836,0,0
155.6000,20.0000,-53.9519,-62.1383,0,0
155.7000,20.0000,-53.3729,-61.9897,0,0
155.8000,20.0000,-52.8054,-61.8376,0,0
155.9000,20.0000,-52.2493,-61.6819,0,0
156.0000,20.0000,-51.7043,-61.5224,0,0
156.1000,20.0000,-51.1702,-61.3588,0,0
156.2000,20.0000,-50.6468,-61.1909,0,0
156.3000,20.0000,-50.1339,-61.0186,0,0
156.4000,20.0000,30.0000,-60.8414,1,0
156.5000,20.0000,-64.2000,-60.6591,0,0
156.6000,20.0000,-63.4160,-60.4714,0,0
156.7000,20.0000,-62.6477,-60.2781,0,0
156.8000,20.0000,-61.8947,-60.0786,0,0
156.9000,20.0000,-61.1568,-59.8726,0,0
157.0000,20.0000,-60.4337,-59.6596,0,0
157.1000,20.0000,-59.7250,-59.4392,0,0
157.2000,20.0000,-59.0305,-59.2109,0,0
157.3000,20.0000,-58.3499,-58.9740,0,0
157.4000,20.0000,-57.6829,-58.7279,0,0
157.5000,20.0000,-57.0292,-58.4720,0,0
157.6000,20.0000,-56.3887,-58.2053,0,0
157.7000,20.0000,-55.7609,-57.9271,0,0
157.8000,20.0000,-55.1457,-57.6363,0,0
157.9000,20.0000,-54.5428,-57.3319,0,0
158.0000,20.0000,-53.9519,-57.0127,0,0
158.1000,20.0000,-53.3729,-56.6772,0,0
158.2000,20.0000,-52.8054,-56.3240,0,0
158.3000,20.0000,-52.2493,-55.9512,0,0
158.4000,20.0000,-51.7043,-55.5569,0,0
158.5000,20.0000,-51.1702,-55.1387,0,0
158.6000,20.0000,-50.6468,-54.6941,0,0
158.7000,20.0000,-50.1339,-54.2201,0,0
158.8000,20.0000,30.0000,-53.7131,1,0
158.9000,20.0000,-64.2000,-53.1689,0,0
159.0000,20.0000,-63.4160,-52.5830,0,0
159.1000,20.0000,-62.6477,-51.9495,0,0
159.2000,20.0000,-61.8947,-51.2618,0,0
159.3000,20.0000,-61.1568,-50.5118,0,0
159.4000,20.0000,-60.4337,-49.6898,0,0
159.5000,20.0000,-59.7250,-48.7840,0,0
159.6000,20.0000,-59.0305,-47.7799,0,0
159.7000,20.0000,-58.3499,-46.6593,0,0
159.8000,20.0000,-57.6829,-45.3996,0,0
159.9000,20.0000,-57.0292,-43.9718,0,0
160.0000,20.0000,-56.3887,-42.3385,0,0
160.1000,20.0000,-55.7609,-40.4504,0,0
160.2000,20.0000,-55.1457,-38.2416,0,0
160.3000,20.0000,-54.5428,-35.6219,0,0
160.4000,20.0000,-53.9519,-32.4645,0,0
160.5000,20.0000,-53.3729,-28.5867,0,0
160.6000,20.0000,-52.8054,-23.7154,0,0
160.7000,20.0000,-52.2493,-17.4263,0,0
160.8000,20.0000,-51.7043,-9.0265,0,0
160.9000,20.0000,-51.1702,2.6854,0,0
161.0000,20.0000,-50.6468,19.9566,0,0
161.1000,20.0000,-50.1339,30.0000,0,1
161.2000,20.0000,30.0000,-65.5007,1,0
161.3000,20.0000,-64.2000,-65.9861,0,0
161.4000,20.0000,-63.4160,-66.4544,0,0
161.5000,20.0000,-62.6477,-66.9044,0,0
161.6000,20.0000,-61.8947,-67.3349,0,0
161.7000,20.0000,-61.1568,-67.7450,0,0
161.8000,20.0000,-60.4337,-68.1341,0,0
161.9000,20.0000,-59.7250,-68.5019,0,0
162.0000,20.0000,-59.0305,-68.8481,0,0
162.1000,20.0000,-58.3499,-69.1727,0,0
162.2000,20.0000,-57.6829,-69.4759,0,0
162.3000,20.0000,-57.0292,-69.7581,0,0
162.4000,20.0000,-56.3887,-70.0197,0,0
162.5000,20.0000,-55.7609,-70.2614,0,0
162.6000,20.0000,-55.1457,-70.4838,0,0
162.7000,20.0000,-54.5428,-70.6878,0,0
162.8000,20.0000,-53.9519,-70.8740,0,0
162.9000,20.0000,-53.3729,-71.0434,0,0
163.0000,20.0000,-52.8054,-71.1969,0,0
163.1000,20.0000,-52.2493,-71.3353,0,0
163.2000,20.0000,-51.7043,-71.4595,0,0
163.3000,20.0000,-51.1702,-71.5704,0,0
163.4000,20.0000,-50.6468,-71.6689,0,0
163.5000,20.0000,-50.1339,-71.7557,0,0
163.6000,20.0000,30.0000,-71.8316,1,0
163.7000,20.0000,-64.2000,-71.8974,0,0
163.8000,20.0000,-63.4160,-71.9539,0,0
163.9000,20.0000,-62.6477,-72.0016,0,0
164.0000,20.0000,-61.8947,-72.0413,0,0
164.1000,20.0000,-61.1568,-72.0735,0,0
164.2000,20.0000,-60.4337,-72.0988,0,0
164.3000,20.0000,-59.7250,-72.1178,0,0
164.4000,20.0000,-59.0305,-72.1309,0,0
164.5000,20.0000,-58.3499,-72.1386,0,0
164.6000,20.0000,-57.6829,-72.1413,0,0
164.7000,20.0000,-57.0292,-72.1395,0,0
164.8000,20.0000,-56.3887,-72.1334,0,0
164.9000,20.0000,-55.7609,-72.1234,0,0
165.0000,20.0000,-55.1457,-72.1098,0,0
165.1000,20.0000,-54.5428,-72.0929,0,0
165.2000,20.0000,-53.9519,-72.0729,0,0
165.3000,20.0000,-53.3729,-72.0502,0,0
165.4000,20.0000,-52.8054,-72.0249,0,0
165.5000,20.0000,-52.2493,-71.9972,0,0
165.6000,20.0000,-51.7043,-71.9673,0,0
165.7000,20.0000,-51.1702,-71.9354,0,0
165.8000,20.0000,-50.6468,-71.9016,0,0
165.9000,20.0000,-50.1339,-71.8661,0,0
166.0000,20.0000,30.0000,-71.8290,1,0
166.1000,20.0000,-64.2000,-71.7904,0,0
166.2000,20.0000,-63.4160,-71.7504,0,0
166.3000,20.0000,-62.6477,-71.7092,0,0
166.4000,20.0000,-61.8947,-71.6668,0,0
166.5000,20.0000,-61.1568,-71.6233,0,0
166.6000,20.0000,-60.4337,-71.5788,0,0
166.7000,20.0000,-59.7250,-71.5333,0,0
166.8000,20.0000,-59.0305,-71.4870,0,0
166.9000,20.0000,-58.3499,-71.4398,0,0
167.0000,20.0000,-57.6829,-71.3918,0,0
167.1000,20.0000,-57.0292,-71.3431,0,0
167.2000,20.0000,-56.3887,-71.2937,0,0
167.3000,20.0000,-55.7609,-71.2437,0,0
167.4000,20.0000,-55.1457,-71.1931,0,0
167.5000,20.0000,-54.5428,-71.1419,0,0
167.6000,20.0000,-53.9519,-71.0901,0,0
167.7000,20.0000,-53.3729,-71.0378,0,0
167.8000,20.0000,-52.8054,-70.9850,0,0
167.9000,20.0000,-52.2493,-70.9318,0,0
168.0000,20.0000,-51.7043,-70.8781,0,0
168.1000,20.0000,-51.1702,-70.8239,0,0
168.2000,20.0000,-50.6468,-70.7693,0,0
168.3000,20.0000,-50.1339,-70.7144,0,0
168.4000,20.0000,30.0000,-70.6590,1,0
168.5000,20.0000,-64.2000,-70.6032,0,0
168.6000,20.0000,-63.4160,-70.5471,0,0
168.7000,20.0000,-62.6477,-70.4906,0,0
168.8000,20.0000,-61.8947,-70.4338,0,0
168.9000,20.0000,-61.1568,-70.3766,0,0
169.0000,20.0000,-60.4337,-70.3191,0,0
169.1000,20.0000,-59.7250,-70.2612,0,0
169.2000,20.0000,-59.0305,-70.2030,0,0
169.3000,20.0000,-58.3499,-70.1445,0,0
169.4000,20.0000,-57.6829,-70.0857,0,0
169.5000,20.0000,-57.0292,-70.0265,0,0
169.6000,20.0000,-56.3887,-69.9670,0,0
169.7000,20.0000,-55.7609,-69.9072,0,0
169.8000,20.0000,-55.1457,-69.8471,0,0
169.9000,20.0000,-54.5428,-69.7867,0,0
170.0000,20.0000,-53.9519,-69.7260,0,0
170.1000,20.0000,-53.3729,-69.6649,0,0
170.2000,20.0000,-52.8054,-69.6035,0,0
170.3000,20.0000,-52.2493,-69.5418,0,0
170.4000,20.0000,-51.7043,-69.4798,0,0
170.5000,20.0000,-51.1702,-69.4174,0,0
170.6000,20.0000,-50.6468,-69.3547,0,0
170.7000,20.0000,-50.1339,-69.2917,0,0
170.8000,20.0000,30.0000,-69.2284,1,0
170.9000,20.0000,-64.2000,-69.1647,0,0
171.0000,20.0000,-63.4160,-69.1006,0,0
171.1000,20.0000,-62.6477,-69.0363,0,0
171.2000,20.0000,-61.8947,-68.9715,0,0
171.3000,20.0000,-61.1568,-68.9065,0,0
171.4000,20.0000,-60.4337,-68.8410,0,0
171.5000,20.0000,-59.7250,-68.7752,0,0
171.6000,20.0000,-59.0305,-68.7090,0,0
171.7000,20.0000,-58.3499,-68.6425,0,0
171.8000,20.0000,-57.6829,-68.5755,0,0
171.9000,20.0000,-57.0292,-68.5082,0,0
172.0000,20.0000,-56.3887,-68.4404,0,0
172.1000,20.0000,-55.7609,-68.3723,0,0
172.2000,20.0000,-55.1457,-68.3037,0,0
172.3000,20.0000,-54.5428,-68.2347,0,0
172.4000,20.0000,-53.9519,-68.1653,0,0
172.5000,20.0000,-53.3729,-68.0955,0,0
172.6000,20.0000,-52.8054,-68.0252,0,0
172.7000,20.0000,-52.2493,-67.9544,0,0
172.8000,20.0000,-51.7043,-67.8832,0,0
172.9000,20.0000,-51.1702,-67.8115,0,0
173.0000,20.0000,-50.6468,-67.7393,0,0
173.1000,20.0000,-50.1339,-67.6667,0,0
173.2000,20.0000,30.0000,-67.5935,1,0
173.3000,20.0000,-64.2000,-67.5198,0,0
173.4000,20.0000,-63.4160,-67.4455,0,0
173.5000,20.0000,-62.6477,-67.3708,0,0
173.6000,20.0000,-61.8947,-67.2954,0,0
173.7000,20.0000,-61.1568,-67.2195,0,0
173.8000,20.0000,-60.4337,-67.1430,0,0
173.9000,20.0000,-59.7250,-67.0659,0,0
174.0000,20.0000,-59.0305,-66.9882,0,0
174.1000,20.0000,-58.3499,-66.9099,0,0
174.2000,20.0000,-57.6829,-66.8309,0,0
174.3000,20.0000,-57.0292,-66.7512,0,0
174.4000,20.0000,-56.3887,-66.6709,0,0
174.5000,20.0000,-55.7609,-66.5899,0,0
174.6000,20.0000,-55.1457,-66.5081,0,0
174.7000,20.0000,-54.5428,-66.4257,0,0
174.8000,20.0000,-53.9519,-66.3424,0,0
174.9000,20.0000,-53.3729,-66.2584,0,0
175.0000,20.0000,-52.8054,-66.1736,0,0
175.1000,20.0000,-52.2493,-66.0880,0,0
175.2000,20.0000,-51.7043,-66.0015,0,0
175.3000,20.0000,-51.1702,-65.9141,0,0
175.4000,20.0000,-50.6468,-65.8259,0,0
175.5000,20.0000,-50.1339,-65.7367,0,0
175.6000,20.0000,30.0000,-65.6466,1,0
175.7000,20.0000,-64.2000,-65.5555,0,0
175.8000,20.0000,-63.4160,-65.4633,0,0
175.9000,20.0000,-62.6477,-65.3702,0,0
176.0000,20.0000,-61.8947,-65.2759,0,0
176.1000,20.0000,-61.1568,-65.1806,0,0
176.2000,20.0000,-60.4337,-65.0841,0,0
176.3000,20.0000,-59.7250,-64.9864,0,0
176.4000,20.0000,-59.0305,-64.8874,0,0
176.5000,20.0000,-58.3499,-64.7872,0,0
176.6000,20.0000,-57.6829,-64.6857,0,0
176.7000,20.0000,-57.0292,-64.5828,0,0
176.8000,20.0000,-56.3887,-64.4785,0,0
176.9000,20.0000,-55.7609,-64.3728,0,0
177.0000,20.0000,-55.1457,-64.2655,0,0
177.1000,20.0000,-54.5428,-64.1567,0,0
177.2000,20.0000,-53.9519,-64.0462,0,0
177.3000,20.0000,-53.3729,-63.9340,0,0
177.4000,20.0000,-52.8054,-63.8200,0,0
177.5000,20.0000,-52.2493,-63.7042,0,0
177.6000,20.0000,-51.7043,-63.5865,0,0
177.7000,20.0000,-51.1702,-63.4668,0,0
177.8000,20.0000,-50.6468,-63.3450,0,0
177.9000,20.0000,-50.1339,-63.2210,0,0
178.0000,20.0000,30.0000,-63.0948,1,0
178.1000,20.0000,-64.2000,-62.9662,0,0
178.2000,20.0000,-63.4160,-62.8351,0,0
178.3000,20.0000,-62.6477,-62.7014,0,0
178.4000,20.0000,-61.8947,-62.5651,0,0
178.5000,20.0000,-61.1568,-62.4258,0,0
178.6000,20.0000,-60.4337,-62.2837,0,0
178.7000,20.0000,-59.7250,-62.1383,0,0
178.8000,20.0000,-59.0305,-61.9897,0,0
178.9000,20.0000,-58.3499,-61.8377,0,0
179.0000,20.0000,-57.6829,-61.6820,0,0
179.1000,20.0000,-57.0292,-61.5224,0,0
179.2000,20.0000,-56.3887,-61.3588,0,0
179.3000,20.0000,-55.7609,-61.1910,0,0
179.4000,20.0000,-55.1457,-61.0186,0,0
179.5000,20.0000,-54.5428,-60.8414,0,0
179.6000,20.0000,-53.9519,-60.6591,0,0
179.7000,20.0000,-53.3729,-60.4715,0,0
179.8000,20.0000,-52.8054,-60.2781,0,0
179.9000,20.0000,-52.2493,-60.0786,0,0
180.0000,0.0000,-52.5043,-61.8726,0,0
180.1000,0.0000,-52.7542,-63.6857,0,0
180.2000,0.0000,-52.9991,-65.4919,0,0
180.3000,0.0000,-53.2392,-67.2650,0,0
180.4000,0.0000,-53.4744,-68.9801,0,0
180.5000,0.0000,-53.7049,-70.6150,0,0
180.6000,0.0000,-53.9308,-72.1513,0,0
180.7000,0.0000,-54.1522,-73.5753,0,0
180.8000,0.0000,-54.3691,-74.8779,0,0
180.9000,0.0000,-54.5817,-76.0551,0,0
181.0000,0.0000,-54.7901,-77.1069,0,0
181.1000,0.0000,-54.9943,-78.0368,0,0
181.2000,0.0000,-55.1944,-78.8512,0,0
181.3000,0.0000,-55.3905,-79.5583,0,0
181.4000,0.0000,-55.5827,-80.1674,0,0
181.5000,0.0000,-55.7711,-80.6885,0,0
181.6000,0.0000,-55.9557,-81.1313,0,0
181.7000,0.0000,-56.1365,-81.5054,0,0
181.8000,0.0000,-56.3138,-81.8196,0,0
181.9000,0.0000,-56.4875,-82.0822,0,0
182.0000,0.0000,-56.6578,-82.3003,0,0
182.1000,0.0000,-56.8246,-82.4806,0,0
182.2000,0.0000,-56.9881,-82.6286,0,0
182.3000,0.0000,-57.1484,-82.7494,0,0
182.4000,0.0000,-57.3054,-82.8471,0,0
182.5000,0.0000,-57.4593,-82.9254,0,0
182.6000,0.0000,-57.6101,-82.9874,0,0
182.7000,0.0000,-57.7579,-83.0357,0,0
182.8000,0.0000,-57.9027,-83.0726,0,0
182.9000,0.0000,-58.0447,-83.0999,0,0
183.0000,0.0000,-58.1838,-83.1191,0,0
183.1000,0.0000,-58.3201,-83.1317,0,0
183.2000,0.0000,-58.4537,-83.1388,0,0
183.3000,0.0000,-58.5846,-83.1411,0,0
183.4000,0.0000,-58.7130,-83.1396,0,0
183.5000,0.0000,-58.8387,-83.1349,0,0
183.6000,0.0000,-58.9619,-83.1274,0,0
183.7000,0.0000,-59.0827,-83.1178,0,0
183.8000,0.0000,-59.2010,-83.1062,0,0
183.9000,0.0000,-59.3170,-83.0931,0,0
184.0000,0.0000,-59.4307,-83.0788,0,0
184.1000,0.0000,-59.5420,-83.0633,0,0
184.2000,0.0000,-59.6512,-83.0470,0,0
184.3000,0.0000,-59.7582,-83.0299,0,0
184.4000,0.0000,-59.8630,-83.0122,0,0
184.5000,0.0000,-59.9658,-82.9940,0,0
184.6000,0.0000,-60.0664,-82.9754,0,0
184.7000,0.0000,-60.1651,-82.9565,0,0
184.8000,0.0000,-60.2618,-82.9372,0,0
184.9000,0.0000,-60.3566,-82.9178,0,0
185.0000,0.0000,-60.4494,-82.8981,0,0
185.1000,0.0000,-60.5405,-82.8783,0,0
185.2000,0.0000,-60.6297,-82.8584,0,0
185.3000,0.0000,-60.7171,-82.8384,0,0
185.4000,0.0000,-60.8027,-82.8183,0,0
185.5000,0.0000,-60.8867,-82.7981,0,0
185.6000,0.0000,-60.9689,-82.7779,0,0
185.7000,0.0000,-61.0495,-82.7576,0,0
185.8000,0.0000,-61.1286,-82.7373,0,0
185.9000,0.0000,-61.2060,-82.7170,0,0
186.0000,0.0000,-61.2819,-82.6967,0,0
186.1000,0.0000,-61.3562,-82.6764,0,0
186.2000,0.0000,-61.4291,-82.6561,0,0
186.3000,0.0000,-61.5005,-82.6358,0,0
186.4000,0.0000,-61.5705,-82.6155,0,0
186.5000,0.0000,-61.6391,-82.5952,0,0
186.6000,0.0000,-61.7063,-82.5749,0,0
186.7000,0.0000,-61.7722,-82.5546,0,0
186.8000,0.0000,-61.8368,-82.5344,0,0
186.9000,0.0000,-61.9000,-82.5142,0,0
187.0000,0.0000,-61.9620,-82.4940,0,0
187.1000,0.0000,-62.0228,-82.4738,0,0
187.2000,0.0000,-62.0823,-82.4536,0,0
187.3000,0.0000,-62.1407,-82.4334,0,0
187.4000,0.0000,-62.1979,-82.4133,0,0
187.5000,0.0000,-62.2539,-82.3932,0,0
187.6000,0.0000,-62.3088,-82.3731,0,0
187.7000,0.0000,-62.3626,-82.3531,0,0
187.8000,0.0000,-62.4154,-82.3330,0,0
187.9000,0.0000,-62.4671,-82.3130,0,0
188.0000,0.0000,-62.5177,-82.2930,0,0
188.1000,0.0000,-62.5674,-82.2731,0,0
188.2000,0.0000,-62.6160,-82.2531,0,0
188.3000,0.0000,-62.6637,-82.2332,0,0
188.4000,0.0000,-62.7104,-82.2133,0,0
188.5000,0.0000,-62.7562,-82.1934,0,0
188.6000,0.0000,-62.8011,-82.1736,0,0
188.7000,0.0000,-62.8451,-82.1538,0,0
188.8000,0.0000,-62.8882,-82.1340,0,0
188.9000,0.0000,-62.9304,-82.1142,0,0
189.0000,0.0000,-62.9718,-82.0945,0,0
189.1000,0.0000,-63.0124,-82.0747,0,0
189.2000,0.0000,-63.0521,-82.0550,0,0
189.3000,0.0000,-63.0911,-82.0354,0,0
189.4000,0.0000,-63.1293,-82.0157,0,0
189.5000,0.0000,-63.1667,-81.9961,0,0
189.6000,0.0000,-63.2034,-81.9765,0,0
189.7000,0.0000,-63.2393,-81.9569,0,0
189.8000,0.0000,-63.2745,-81.9374,0,0
189.9000,0.0000,-63.3090,-81.9178,0,0
190.0000,0.0000,-63.3428,-81.8983,0,0
190.1000,0.0000,-63.3760,-81.8788,0,0
190.2000,0.0000,-63.4085,-81.8594,0,0
190.3000,0.0000,-63.4403,-81.8400,0,0
190.4000,0.0000,-63.4715,-81.8205,0,0
190.5000,0.0000,-63.5020,-81.8012,0,0
190.6000,0.0000,-63.5320,-81.7818,0,0
190.7000,0.0000,-63.5614,-81.7625,0,0
190.8000,0.0000,-63.5901,-81.7432,0,0
190.9000,0.0000,-63.6183,-81.7239,0,0
191.0000,0.0000,-63.6460,-81.7046,0,0
191.1000,0.0000,-63.6731,-81.6854,0,0
191.2000,0.0000,-63.6996,-81.6662,0,0
191.3000,0.0000,-63.7256,-81.6470,0,0
191.4000,0.0000,-63.7511,-81.6278,0,0
191.5000,0.0000,-63.7761,-81.6087,0,0
191.6000,0.0000,-63.8005,-81.5895,0,0
191.7000,0.0000,-63.8245,-81.5704,0,0
191.8000,0.0000,-63.8480,-81.5514,0,0
191.9000,0.0000,-63.8711,-81.5323,0,0
192.0000,0.0000,-63.8937,-81.5133,0,0
192.1000,0.0000,-63.9158,-81.4943,0,0
192.2000,0.0000,-63.9375,-81.4753,0,0
192.3000,0.0000,-63.9587,-81.4564,0,0
192.4000,0.0000,-63.9796,-81.4374,0,0
192.5000,0.0000,-64.0000,-81.4185,0,0
192.6000,0.0000,-64.0200,-81.3997,0,0
192.7000,0.0000,-64.0396,-81.3808,0,0
192.8000,0.0000,-64.0588,-81.3620,0,0
192.9000,0.0000,-64.0776,-81.3432,0,0
193.0000,0.0000,-64.0960,-81.3244,0,0
193.1000,0.0000,-64.1141,-81.3056,0,0
193.2000,0.0000,-64.1318,-81.2869,0,0
193.3000,0.0000,-64.1492,-81.2682,0,0
193.4000,0.0000,-64.1662,-81.2495,0,0
193.5000,0.0000,-64.1829,-81.2308,0,0
193.6000,0.0000,-64.1992,-81.2122,0,0
193.7000,0.0000,-64.2153,-81.1935,0,0
193.8000,0.0000,-64.2309,-81.1749,0,0
193.9000,0.0000,-64.2463,-81.1564,0,0
194.0000,0.0000,-64.2614,-81.1378,0,0
194.1000,0.0000,-64.2762,-81.1193,0,0
194.2000,0.0000,-64.2906,-81.1008,0,0
194.3000,0.0000,-64.3048,-81.0823,0,0
194.4000,0.0000,-64.3187,-81.0639,0,0
194.5000,0.0000,-64.3324,-81.0454,0,0
194.6000,0.0000,-64.3457,-81.0270,0,0
194.7000,0.0000,-64.3588,-81.0086,0,0
194.8000,0.0000,-64.3716,-80.9903,0,0
194.9000,0.0000,-64.3842,-80.9719,0,0
195.0000,0.0000,-64.3965,-80.9536,0,0
195.1000,0.0000,-64.4086,-80.9353,0,0
195.2000,0.0000,-64.4204,-80.9171,0,0
195.3000,0.0000,-64.4320,-80.8988,0,0
195.4000,0.0000,-64.4434,-80.8806,0,0
195.5000,0.0000,-64.4545,-80.8624,0,0
195.6000,0.0000,-64.4654,-80.8442,0,0
195.7000,0.0000,-64.4761,-80.8261,0,0
195.8000,0.0000,-64.4866,-80.8079,0,0
195.9000,0.0000,-64.4968,-80.7898,0,0
196.0000,0.0000,-64.5069,-80.7718,0,0
196.1000,0.0000,-64.5168,-80.7537,0,0
196.2000,0.0000,-64.5264,-80.7357,0,0
196.3000,0.0000,-64.5359,-80.7176,0,0
196.4000,0.0000,-64.5452,-80.6997,0,0
196.5000,0.0000,-64.5543,-80.6817,0,0
196.6000,0.0000,-64.5632,-80.6637,0,0
196.7000,0.0000,-64.5719,-80.6458,0,0
196.8000,0.0000,-64.5805,-80.6279,0,0
196.9000,0.0000,-64.5889,-80.6100,0,0
197.0000,0.0000,-64.5971,-80.5922,0,0
197.1000,0.0000,-64.6051,-80.5744,0,0
197.2000,0.0000,-64.6130,-80.5565,0,0
197.3000,0.0000,-64.6208,-80.5388,0,0
197.4000,0.0000,-64.6284,-80.5210,0,0
197.5000,0.0000,-64.6358,-80.5033,0,0
197.6000,0.0000,-64.6431,-80.4855,0,0
197.7000,0.0000,-64.6502,-80.4678,0,0
197.8000,0.0000,-64.6572,-80.4502,0,0
197.9000,0.0000,-64.6641,-80.4325,0,0
198.0000,0.0000,-64.6708,-80.4149,0,0
198.1000,0.0000,-64.6774,-80.3973,0,0
198.2000,0.0000,-64.6838,-80.3797,0,0
198.3000,0.0000,-64.6902,-80.3622,0,0
198.4000,0.0000,-64.6964,-80.3446,0,0
198.5000,0.0000,-64.7024,-80.3271,0,0
198.6000,0.0000,-64.7084,-80.3096,0,0
198.7000,0.0000,-64.7142,-80.2922,0,0
198.8000,0.0000,-64.7199,-80.2747,0,0
198.9000,0.0000,-64.7255,-80.2573,0,0
199.0000,0.0000,-64.7310,-80.2399,0,0
199.1000,0.0000,-64.7364,-80.2225,0,0
199.2000,0.0000,-64.7417,-80.2052,0,0
199.3000,0.0000,-64.7468,-80.1878,0,0
199.4000,0.0000,-64.7519,-80.1705,0,0
199.5000,0.0000,-64.7569,-80.1532,0,0
199.6000,0.0000,-64.7617,-80.1360,0,0
199.7000,0.0000,-64.7665,-80.1187,0,0
199.8000,0.0000,-64.7712,-80.1015,0,0
199.9000,0.0000,-64.7757,-80.0843,0,0
